,ISO,Debt_sustainability,Filed Patents,BLI_scaled,carbon_intensity,IMF-Adapted Readiness score_scaled,Vulnerability score_scaled,Biocapacity,Renewable_value_scaled,Mineral_value_scaled,GCP_scaled,Sovereign risk,Biocapacity_GDP,GeoV,GeoC,Renewable_value_pc_scaled,Storage_Potential_Per_Capita,Storage_Potential_Per_GDP,manufacturing_share,bii,TDG,External_Debt_GDP,Debt_Export_GDP,Debt_Service_export,Debt_Budget_Revenue,Short_term_on_gov_debt,Short_term_on_reserves,debt_service_UNCTAD,interest_rate_GDP_growth_differential
61,GIN,33.89977152626163,0.0,2.224535800974778,12.408240651686167,28.267521515931698,71.64268409824673,1.3737958430257102,25.20936372512898,23.65623744650131,1.1587173873462142,,7.307467816276536,12.609806767660354,32.29729310476848,7.576907146602228,0.9152199336076632,4.544055468004061,,35.8459756667922,30.084,24.8309097929457,12.70842643066175,1.257555615065712,73.24791444619815,29.65410815726979,32.385028097625,77.08263685996698,23.84736433662162
62,GNB,43.34255955411874,0.0,0.07385581860024637,,22.158880004629687,92.66023100370025,0.2646573074335454,48.528348801246096,0.19795979058965293,1.0413110426826577,,15.39351929452876,6.691509534725254,2.5488961032960127,8.85656405641319,0.7434961111459529,5.950732379540121,25.28230356018305,44.102434493279624,74.655,24.10936752924442,45.48654469851522,16.84087244756324,90.49558810165234,31.28499642151034,0.0,84.91260756216586,22.29805922641719
63,GUY,28.84115145118517,0.0,12.379311775599028,47.614680641319104,40.834255551975566,47.08230611740253,3.329548572961899,7.201675737250558,17.73141483927685,4.758146881852207,,22.889340869050173,35.150126339638454,52.766837838004356,28.463181946902814,8.157437512656882,3.0771158124087843,,90.88646370320386,24.206,11.57982094542524,4.833149384736089,0.3200676526389543,66.7805640368657,46.13033865966804,28.99987587859865,76.72054650273384,0.0
64,HTI,35.32026445943235,0.0,0.011650584678637999,,15.682702766185747,65.6458568607878,0.12553790666082673,6.486553568936791,0.19795979058965293,5.064456067138959,,0.760069530266347,76.14071405935464,50.33406575126893,1.8465418801513196,0.19658489399164172,0.8900596855689719,53.17004743675244,22.423806192430977,19.899,7.23337059080427,44.39116585557463,6.902287789582488,69.14347578108222,46.21636086283506,21.20883479779665,76.48726535515945,26.40061910205637
65,HND,45.0999199586286,0.0016067373472409344,0.9456612836101552,20.73252016367336,27.092679070118493,49.72241784102615,0.9725080519359358,7.666144741429306,1.4511784530837135,16.18369777911042,37.5,3.3397440126904288,44.25513478407786,69.68219361885457,4.5634128128010545,1.2444912971506419,2.977952328263314,32.87614784322177,56.72543478987778,50.022,37.40018975664975,32.37164327420351,13.43176277735802,71.93153950474724,63.0206782597166,33.14526596968159,80.45892480909477,24.11727527620601
66,HUN,44.78951041310293,0.20576156176457056,3.551686768814921,13.4615525837883,58.94588947922964,25.503726351023047,1.15556898734647,2.272082245597758,0.19795979058965293,44.07907145717659,58.785387674967446,0.6404416513190558,8.440675823332523,26.591012206574423,8.952470838406546,0.7456915027891509,0.25810928902379787,36.90264073495306,42.129131801184535,69.966,41.35820707480593,14.08778034890696,4.846269419928603,68.46178154227006,51.10885888862934,38.13738163746886,88.39410350958163,26.74521129633495
67,ISL,45.81752457387842,0.005812025219032022,0.8272743486213707,0.3727352083468233,89.93290094190691,24.527517285749706,,2.3055563124927834,0.19795979058965293,9.283363130816113,75.0,,11.169468047890382,26.60835084065971,36.432969303669296,100.0,9.658576378832603,20.079941237052303,74.12037368761824,61.452,37.37412911468061,29.60012977357854,17.63492259935811,65.70401177938373,54.82776465855125,36.2664559816639,85.80660115246322,23.69170610522647
68,IND,51.24092540541265,0.10427923746229126,8.560410274227653,53.74869209226774,44.99372802940431,51.32805972339122,26.659942182679675,14.02747196535917,2.847995102151874,68.35859661681548,55.00000000000001,0.8784702307686182,36.68197005217746,71.3822708945943,6.369887068783325,0.0693594140794957,0.21171453189092965,27.576656662596072,44.1916571238491,83.716,19.57029721541153,48.89719880515031,33.04511523726865,84.68626613937197,50.20178373597797,28.84488783772538,93.20616010061926,19.00061957718875
69,IDN,38.8081311468511,0.003094457113204763,16.17400453811042,51.36455768329734,45.56431050862613,44.255840123010174,19.20076442120359,8.341425547297119,3.2678765756120596,38.20727038857754,60.0,1.6483855291300527,32.59517873638757,78.76686226171479,7.530000491205992,0.8490846095521754,1.3447646644947635,40.28878630238431,57.66370980454484,38.781,27.31185288862821,26.06568277425038,9.29021602095122,77.06529821551024,31.11491330086425,34.23214944712704,83.03798227491752,22.37408539941106
70,IRN,29.04817923940534,0.0,61.97139964747589,48.191862629154265,40.61611975477754,28.85866765419052,3.488209833942493,8.686444290299553,8.890862396735738,17.413397865143693,,1.0145284441491371,49.700644003269005,53.749375105065965,7.194747455045637,0.4341710446604184,0.7508683526180346,41.93788432116886,84.54737514976472,32.68,0.0,18.46567186305612,3.427556566952489,79.6845386167813,0.0,13.63825622411684,79.30838658922244,34.22920329451883
71,IRQ,33.4323015485779,0.0,97.7098113538765,51.90795067422314,20.096940989362484,46.09357357025186,0.7453918396708706,2.078640579149562,0.19795979058965293,0.17156026078749553,23.333333333333332,0.3491298552910885,32.005573563672655,72.70361013245133,2.018702781342186,0.3581402418274363,0.4636667177668124,6.822391510510921,100.0,46.793,24.08073668660722,18.52503495150904,1.473523917870352,62.40763634028444,32.82370806240129,11.91554607921083,77.79075385597399,25.08077404334395
72,IRL,48.42522244917673,0.010989290004586144,0.3250795918890048,20.288542114742015,80.55285662850117,16.01770429879194,0.9311490876898878,0.23395518984624525,0.2922938883328187,17.201577252273022,80.0,0.19717658119379722,30.15252262625479,38.07179536715218,4.851863210240919,2.9736676731608616,0.22106210786551794,64.16396477225427,12.664867101879846,36.059,67.0138020380191,14.62185366235678,1.421256912364242,63.81377705484056,87.24860296611345,61.4023887949147,77.08681945099644,27.15950116298524
73,ISR,47.28576527995735,0.3575883229470658,2.87912800312034,42.38640810918463,77.79745596203476,10.19802009910775,0.12441201280665908,0.6080407053029985,0.19795979058965293,37.91348082354267,81.66666666666664,0.026716357890653367,39.605234567373806,74.96346344936723,6.1691048074120705,0.04653042735580178,0.006910175152790573,,89.42839065320634,55.343,33.99640005524998,40.44366321020527,19.65114335171302,67.13194224403674,70.81355602521171,29.71534861684273,85.02423626836352,23.45259774799306
74,ITA,60.81542172585387,0.2604898128884932,3.2627982443911114,23.379350907312098,72.91203348892597,22.68745027203197,3.131200695039022,0.7958633454481399,0.19795979058965293,95.11167953234357,56.79908752441405,0.15805892165849572,16.833438132108952,43.248802358054235,5.548364908045466,0.395829928199269,0.078253272155212,32.97629583721416,50.645250803485645,140.037,44.70910984046554,38.85651222107748,9.39843855605045,79.15975661467169,75.64188669129241,48.72225348069107,88.05857880599245,22.75525932244359
75,JAM,52.98866948141379,0.0,8.960639245548341,,46.96903821334155,43.30741797708533,0.07874899285775697,6.483225772987193,2.782462819193753,9.870802766198759,33.333333333333336,0.492901492964141,69.81835173590059,78.0393987454574,8.011851949513419,0.24030955411016566,0.2713431245133536,16.54203108165114,55.266745093645596,74.018,46.06863735804882,46.17421947529425,34.06345853670496,73.70510642851264,51.59817838225737,31.33340988427523,96.1516636576494,23.78535160998145
76,JPN,71.94599413570762,17.804494579939348,4.172855281749858,36.642722990735734,90.72025845348422,27.5074187639886,4.383149175400945,0.7967838504467328,0.22930524918123185,52.906130881030634,78.33333333333336,0.12046710271095154,39.34815231139118,38.67956069886137,4.741514310014278,0.2792245510158689,0.06373217749379038,,83.27296714100665,256.336,42.40057203197796,64.87226358821107,6.082280907617587,94.8649259863577,50.26488538668875,35.58621926047641,76.22713457386261,20.87966548617642
77,JOR,53.31330231881245,0.009303207603160472,0.6379085063706769,,46.03367736391986,29.035082641548225,0.10877151633919842,2.0040660570794104,0.19795979058965293,24.716629314673998,35.0,0.2557302802245042,33.729097806272314,94.0288318601362,1.4776960907344276,0.1536281602389413,0.2656626204586975,37.300843115368835,100.0,85.595,42.60786007319598,34.03431479048078,14.62926763852715,81.7688386493744,74.82394414175434,29.91720095555636,92.32609023677949,24.11720438364358
78,KAZ,35.38932016332785,0.00031738021673895,64.51668184716,62.23721187070771,55.29601786667465,16.314399810621648,4.143186941149833,0.9755075524166459,24.268284491615727,8.287450386500495,57.319634755452455,1.8582901528050175,39.208796420140274,64.41410929148356,2.30341978320161,10.064729532044257,6.035204287346924,26.06498255508795,45.49908610422452,27.032,24.63117363702099,13.43146584460101,2.447928550338702,65.11384781693594,45.75378810661929,31.56173173021666,78.9254058636925,29.60653992052556
79,KEN,55.14671174697349,0.0,3.7832467220696233,5.722216090453947,36.1615105196636,61.512582224384225,1.2465450687531066,12.643319424552399,0.22202856638861593,24.52758308655854,31.95433775583903,1.3606921098721905,27.36518895395638,72.1482842673459,4.600334175682803,0.47427391811409547,1.876152322329875,15.764486835485341,57.55788115142617,65.434,33.95566829454322,56.43223935928916,50.53465285767265,83.54618758888421,50.8571286806287,38.26202225606458,92.59724834996082,24.70125833571813
80,KOR,40.70397017784521,0.0,5.844433451730767,31.85037708607863,92.49793985221339,25.728586117541237,1.8474001136826346,0.5890138111222186,4.8177130558826065,39.66046383335618,88.33333333333336,0.12483973396734374,42.46710885798905,42.431840245170044,3.433356573855053,0.2527486970259619,0.058934152488764525,52.79792223824257,75.76585508205517,55.878,35.35205736930197,20.00733501625336,1.978160971378202,76.08271087744947,45.07833671371113,34.38731535705466,75.19832356345577,22.37349173200229
81,KWT,23.08212727032832,0.0,84.28074886337889,47.81558340772921,51.64778437828864,28.59471919056094,0.12403152140734158,0.12051827183523259,0.19795979058965293,4.690802770576019,84.2283089955648,0.08888604036850668,12.614437302710686,42.220531143091264,0.68475484570717,0.051753529613582164,0.011729505811363363,15.820184583798714,100.0,2.991,45.85815516549224,0.7459362576041713,0.1764734906180365,0.0,97.87103035647358,34.53277659057667,0.0,25.56377357219024
82,KGZ,39.21914700031823,0.0,2.705845816731278,9.917406978290458,36.529086636334924,18.061013055164157,0.43576069994976385,10.977869124439236,30.597343673797756,17.3836979365131,30.0,3.694007280375898,7.373102302147166,27.389761052499097,4.057056168054226,3.0606379658386236,11.054664661612927,26.845945829252017,61.994233923446394,52.921,33.16591249074679,22.72576363429914,3.090209558830111,66.3461347794988,48.97713521127523,24.93021682950623,79.258064579496,21.55788591921177
83,LAO,52.02264506100439,0.0,0.2021375954579019,16.259820680001162,33.54330275234971,60.247703198167436,0.6456972718223354,73.72664547844097,23.812392860833103,10.254926396149845,15.0,4.823041199571606,16.915213706905043,47.63521824235538,29.25029995228839,2.513130116371741,9.390127133234968,19.408613404904873,83.54891198851469,119.936,58.29295020136578,24.49290022469751,1.030316653379941,94.07999450040333,28.34234371464309,37.85731324355989,78.1941815674414,25.97780544354857
84,LVA,41.93843439725529,0.005514481265839257,3.2944895494325612,7.4652241036919555,66.02384011160972,28.64492397452748,0.9839427116443289,5.31715559341447,0.19795979058965293,48.309311594211565,73.33333333333336,2.7508420413906847,12.734155164047165,45.36354913038389,21.658710755966077,5.075323692049275,1.7285891944009286,23.88748244860908,79.08468854371176,41.014,40.00827314892069,15.22483853599346,1.156330441731143,58.27371565386822,80.99565828312446,41.97146919762768,77.55467881861814,21.24694549541376
85,LBN,59.48376945416815,0.0,1.9770804087143836,26.966982608040947,22.7975173648542,38.203480903411325,,,,37.26085750256798,0.0,,27.216266548340272,67.91183216554259,6.614582448414236,0.12776644294848818,0.2837317950417505,,25.68578660826768,150.583,57.24463310795625,53.80446188558278,3.927734669515758,100.0,21.55106473973065,34.28724902460697,77.7481576574304,36.20762400269067
86,LSO,40.1302960249185,0.0,0.1265575287127535,,30.018638680921878,58.38114275955293,0.0987552386237914,12.09931952615326,0.19795979058965293,10.25219311240542,30.0,5.654152662798604,36.84225091184404,85.71845534773644,1.840476282073543,1.3529296528609978,11.403338773805265,29.906467993652974,38.39905609700281,57.254,37.5757484062143,22.3716798324736,4.680369596198034,57.89894009455238,55.24195101439834,18.31157221747841,82.44657921966049,25.39182384329093
87,LBR,55.97566285750671,0.0,7.922086957952216,32.145558972974776,30.515017409390037,74.07524183913256,0.835527781001108,51.56701230763792,79.57334405913532,2.264107150802688,,23.30603557293157,21.383924385887635,45.69730133401866,7.684593359052327,0.954665732083127,9.225401785916128,,60.585110425273136,56.076,86.6332365569782,27.42631040457076,3.375237435468762,78.80791644369263,88.38852464768588,53.83472077379898,78.98634490042781,30.25267455493736
88,LTU,40.99354026829169,0.050641980833408706,7.983748272297923,7.59089386728186,62.89720452017284,27.747109196545395,0.8944052723846843,3.2864185805987467,0.19795979058965293,57.421898079090916,76.47488594055176,1.3230887015925892,14.985355754727504,49.97986144055005,17.169561496419643,2.8066134653050887,0.7800867636296672,31.22167434278797,50.033824348754294,39.098,33.76186114599329,13.25897118560414,1.016613117306406,59.52019898780229,79.92819307138728,41.78139791169442,77.55825065573904,23.01837633909834
89,LUX,52.53360280517283,0.0266599382060718,1.0890535285133562,7.698541871047755,90.51296878805053,14.021409334680401,0.04584279314641976,0.13398915609647297,0.19795979058965293,37.53300029984567,100.0,0.06447732203856062,9.438723102877146,23.751709109647937,3.513643310161952,0.52846838518075,0.031058800933774465,6.73717649370548,30.069833014805113,29.156,100.0,21.46060795312155,1.37075469495835,49.78870667260779,100.0,73.61949830985678,73.65796781937131,23.74888979663962
90,MDG,40.49401959195647,0.0,0.9219040907692627,,24.41363742557236,78.06810548387132,3.3505702234041985,33.12577675508116,7.2009945537801805,14.546548326730216,,25.031563799004253,46.97413853810496,66.85040741389432,3.1638426079118216,1.5327905616950772,23.269753032020805,,37.62934263340082,51.961,32.31580811667095,32.57143156223339,3.550929036842035,83.76254014238299,31.61017724209105,25.37272568540188,77.99889271586882,25.30267182611715
91,MYS,45.62976995737168,0.21117686171267885,11.62293464098083,45.552896989218965,53.81991515429259,28.552468674495607,3.920424322090938,8.118988681645543,0.8821702435929377,34.94388993035026,68.33333333333334,1.154511291486104,31.552033629332072,73.83177652348945,17.845741459091048,1.7262477948421628,1.1716076914932634,49.93129646779694,67.9860290544599,67.114,36.24711655874069,14.95942321871524,3.209053358274559,81.47794701170598,70.38686498168323,33.84242991635706,82.25556408124463,21.17553048962372
92,MDV,62.80598776530839,0.0,17.411919481218945,45.855675806989346,50.101589461897845,79.21764382037946,,0.3502698642122885,0.19795979058965293,2.537905838541557,19.93835687637329,,19.260426987766238,55.736304459373464,0.6037398490363972,,,3.2966175301536698,,108.019,43.53340414598438,70.74211347711639,49.3209081684297,81.32545670209227,60.57559987318218,39.17474330007174,89.3920558197145,23.17060840118437
93,MLI,40.85218690799205,0.0,0.21855026520899712,28.917971123492762,28.35000565694944,88.30190431429205,1.9128682046289207,46.485354383220205,34.594958371419686,4.271252974506842,20.0,10.92687598257443,31.996186243275982,49.69521519709274,8.106210786745464,1.0083806354334983,7.51811289583621,32.42016069759663,80.51756594966345,54.862,22.98818089712779,26.67124119965473,5.188392487364126,75.8190524243468,39.32261548483634,39.61963625940348,81.07924536616359,22.11931805303162
94,MLT,50.51403583386107,1.9836263546184375e-05,12.494235403814224,36.645216062560856,65.99178062073666,16.849963083404514,0.010082708192204002,0.13238562771887716,0.19795979058965293,17.597870762146005,75.0,0.06594463168088213,22.386736595958983,27.41997439250971,0.9261108499202608,,,12.559809548436354,53.68800914026056,57.067,59.64190608277261,31.69982835158368,4.558890377590615,68.92860570766199,83.89680746976272,51.12067472686898,79.24562972842598,18.46698006008309
95,MRT,40.43444185327543,0.0,1.0259199672143893,,32.85407837875602,85.09636631330608,0.979313808627103,6.000773276407003,81.97321937857748,2.5076669633631754,,10.866843389885778,38.79152697406554,59.1627475046009,2.3698842092185037,3.3382358136842356,12.156231888476093,13.287937933895302,83.19861350133897,48.24,30.37727841392655,24.15754382417083,2.316555434477095,71.90844237397909,57.56544261511181,29.59849014014532,78.00773226676885,21.73849161089928
96,MUS,55.23314387948733,0.0,3.9677517930270216,47.513268435404726,59.85307574693136,40.14689632272109,0.045683793740615264,1.662068320700457,0.19795979058965293,26.55875184468005,60.8493137359619,0.3884150740772923,38.82624580546754,77.21427339241377,3.325213109631653,,,23.404595727803045,27.778123736580913,77.092,67.73547705357987,41.16929426117338,14.07816163743223,80.47886524676225,67.20187655795787,42.67525292543648,85.45821750692525,21.20914972611867
97,MEX,46.21555293502244,0.8256249613192861,9.67674449785247,36.54527646849064,38.335388780190215,29.687922660061624,8.802963750750463,2.131522084222179,2.4574323159424822,31.074077998570477,60.0,0.577674706762052,71.05369051938114,40.32294636201132,5.374611703662728,0.6573889827842803,0.3672046659431602,43.378329417610836,62.23449145575849,55.788,32.90946740841468,20.93131576679588,13.20776597980694,74.1186640353508,62.23575642760651,35.18784969314118,96.32360682936499,25.23755027472107
98,FSM,36.01974614805004,0.0,0.031855714830444914,,48.27875766831446,93.69022878893031,,,,0.6333149209457017,,,56.91088800523071,9.908449041578397,,,,0.0,,16.504,46.72413986010793,7.426462058534696,0.474138131413838,33.7109303342069,88.97876989816409,29.87682621217584,76.27220344888968,24.21024538895741
99,MDA,37.94337410958108,0.014579653706445515,0.36435949860372796,46.945354001621176,46.06067608701495,36.06328132033764,0.19657434399079488,2.169064662291275,0.19795979058965293,24.676145662633125,25.0,1.4190178556945277,15.099274247628033,24.345403303669894,2.271707080099514,1.091418595147493,1.2396392181118727,17.127043973696484,26.105879027036494,36.719,26.23695347927912,22.54699179037112,6.728520804276968,60.33815184736017,60.26657713389103,22.72369288589029,81.90563795568107,24.02484108947992
100,MNG,43.92268202700306,0.0,27.12260789864954,59.36702980022231,51.372938193022264,22.71821661721601,2.610654731896566,4.273915184638034,0.0,3.8645977776738865,28.333333333333332,15.154734170635622,18.21177166617856,10.283732554649703,4.6298163177011835,37.58428797807667,49.7143446137814,12.869834522901929,26.868809382055268,73.0,48.88706900090892,13.03958224847185,1.429689195780611,70.48612895066915,45.13150200526471,40.63156694171136,81.09560636024923,21.60299353997173
101,MNE,49.80379406768807,0.005454972475200703,1.8776808888252658,29.938240888832024,53.14059453483884,32.9081084266156,0.0929796679606848,2.475233132226155,1.1236270419778909,15.437714739699182,32.931506633758545,1.4980176654959776,7.345120553073224,23.66731253812079,5.319322251118626,4.607116081566906,2.946069855200766,5.9497152043221915,50.48910034354147,67.608,43.11465218881847,48.95605467391505,15.47678064413867,67.83815434808548,74.1288229918968,29.49907355436849,82.02394957012653,19.58865863784308
102,MAR,45.68130484296606,0.0840462486451832,3.7992290066138272,46.249454085093085,38.985569226384,29.18896002916706,1.357537097971358,9.472530580010643,3.8418544186029755,22.784672538079974,50.41552543640135,1.1078995585713447,42.62775217818287,51.704455940946545,6.641863873209237,0.5058991754822973,1.0202747740196112,31.031586228203107,62.75545330229259,68.439,34.80933934896916,26.17709566999775,5.499439808953866,74.19519337554715,65.10296523451832,32.4483718967662,83.13890950979925,21.32142874214282
103,MOZ,54.16967984614647,0.0,27.46046672612502,8.128063533510995,25.65931894622693,57.732828830078084,2.6769878458126213,46.82323907754961,0.6126204734289188,6.845186719297872,16.666666666666664,15.072824959733772,27.221854142086144,63.46518763130494,5.556360606379082,1.3527121712117576,16.769256285515226,14.681558927628075,50.82391319358045,103.148,43.11661565880433,45.20091745052218,17.53947940125522,83.48414331031188,49.93374987912119,27.32544059109852,89.31942044851604,28.45935187568877
104,MMR,42.10407937691514,0.0,26.218835657937507,44.07672717763081,18.075063824983545,65.73228760703776,4.204403424510255,,,20.46647343895616,,7.426420112746271,26.842852789767303,42.39868120764906,,0.7713441534960247,4.83061335535278,47.37784958327692,70.56038812235126,63.261,21.89064910823379,28.15190084447892,8.20883177938913,85.3559949360639,34.04859015578991,26.46922614153388,84.10667470466552,27.44384672208116
105,NAM,44.18865573349935,0.0,0.7618564199965094,1.8764543990891607,45.77651293635297,52.82939405081692,0.8931330488548229,10.43966613513194,14.314096255631847,9.046586580355093,42.5,8.548893023942412,22.26779456305442,60.07008284698612,9.328982610679734,6.75671222144462,12.461093027252588,23.81206167020325,66.55273476091274,66.778,32.64971705051119,22.09019995700811,9.514797535916614,70.25878460070665,56.02495846358504,23.16908035331014,93.12754342049561,24.08482021996072
106,NAM,44.25629804559647,0.0,0.7618564199965094,1.8764543990891607,45.77651293635297,52.82939405081692,0.8931330488548229,10.43966613513194,14.314096255631847,9.046586580355093,42.5,8.548893023942412,22.26779456305442,60.07008284698612,9.328982610679734,6.75671222144462,12.461093027252588,23.81206167020325,66.55273476091274,66.778,32.64971705051119,22.09019995700811,9.514797535916614,70.25878460070665,56.02495846358504,23.77786116218423,93.12754342049561,24.08482021996072
107,NPL,47.79063423007272,0.0,0.13802718809192982,,35.02338819437297,61.50272868349618,0.5916142460102704,34.922512503214215,0.19795979058965293,23.252919307148108,,1.710530341189509,21.676576644622774,72.3395538250171,8.740484347021534,0.3158313652304352,1.76453296076917,9.042800595703563,65.67396176532795,48.762,28.61943011818096,67.49088909190823,33.47195414611429,76.2969019100135,48.96686872764801,22.34968421948403,80.24007488755835,23.91790496974718
108,NLD,47.72160304890208,0.14065894480599342,8.280102655636128,19.1097861051955,85.45506987434209,26.3794357933466,0.9085635816417543,0.269128647184709,0.19795979058965293,68.2118120043598,100.0,0.09057267166270139,9.77246576037247,34.5251260571506,3.2276118269667595,0.28199834112185884,0.03372785340697336,22.940409033056014,42.96110047902984,47.327,63.90678681461645,9.829046954520948,0.4579848104660869,60.7628582609651,86.81241232775727,60.09101053270729,77.10016803570774,23.2071597033778
109,NZL,44.86599916099181,0.20147692883859472,1.8041176589284669,6.304745085900514,85.3848601247262,17.663201233777055,2.510139713417074,10.92903654559123,1.345342613961844,23.54563563595043,94.76712226867676,1.172177035238677,39.037491058819136,42.45240786980358,100.0,6.264062144972327,0.994296388184801,,42.481097838741796,45.487,35.84095557505975,29.31596727412528,9.803974660414951,62.14567357945546,76.33318285991793,43.049664321363,78.3381068917177,23.47946728687211
110,NIC,38.8921003854876,0.004602013142714775,0.384753525597345,20.641573714248096,26.64109742876069,53.12570422864542,0.9124058770458416,12.395170625134195,8.273155821181646,9.878307142022285,25.0,6.048818538220173,100.0,97.33954282334572,5.792047292490392,0.9685388498182315,2.866522385028148,29.39655091275169,44.820228080940446,45.013,34.68976655907795,16.32532857239215,3.094690165348311,67.41578382615,57.32485473033969,24.83646256485693,80.82602275241926,20.50299429880407
111,NER,51.11287211804926,0.0,8.598672921708287,51.75979298180169,30.029285682913383,96.62398912070455,1.552570528840573,46.21049854401855,2.6913061012271053,5.065987485930415,25.0,10.898760558879172,26.443054755623898,63.62828740942324,5.643574083894426,0.707505088998129,8.559858813056431,14.815994736115567,77.20232814351701,49.366,22.80598650771969,51.08850225796203,17.6184013146833,90.18496142710511,36.5059125121555,87.73365824496528,80.44258235011623,24.26984444773624
112,NGA,44.18517430399249,0.0,90.567992494597,37.830509564391754,21.66290208521237,53.52998758110877,5.475920930807678,22.740835280566106,0.2438708876694957,2.839539594478033,28.333333333333332,1.7724763656687348,39.52932148616167,68.12095193501797,7.084742238345343,0.12956642152345904,0.6267187841781905,32.96573772624699,21.63128116071926,39.042,25.60552179063347,34.98129312889517,22.30580424229538,77.4022812778539,45.43851385240498,36.19676145813971,89.15219320393183,27.54219978177795
113,MKD,41.15701609159069,0.0,2.2843985577885277,42.388852067962546,48.811492206433726,32.33747975972277,0.17908880380823963,5.226588082529363,4.705161079817989,20.913343366871782,45.0,1.3582267502337069,7.444565060425045,12.537072882112252,7.96867946657702,1.639828355494791,1.4684588075475864,,51.939547824606656,50.797,38.75690368476046,15.21660487056039,2.292439660548098,67.38764997552376,59.56248510795417,32.69531371940718,80.64027148366392,23.06447632189824
114,NOR,40.04585568677143,0.1774750499477116,50.78156359770971,0.5405476304334564,96.50433829436804,4.752001560899501,2.1357646548459677,1.2005313623879106,0.39076897521632786,18.79620807901806,100.0,0.516951581123869,12.771056903793044,20.4423513520174,20.032652345904108,16.821309239663965,1.4847434763579455,12.344104437508648,91.94008630441743,38.503,47.74784987729208,18.32697554315371,1.749284952303697,50.68238755478787,71.03362000148056,40.78147438846953,66.79006004301561,24.79804882043975
115,OMN,41.98296328252307,0.0,66.02918531928603,40.71939045313771,45.54234370364513,43.384691269675244,0.3902885249445122,1.1893092269897825,0.19795979058965293,9.239032003308086,38.33333333333333,0.4234267180082993,25.570021740962765,78.24657121909961,5.0740630246497505,1.1312155495419058,0.4165641962834754,18.948148538483238,100.0,40.637,43.13076534864729,12.21146635619192,3.717071026843541,62.16791830147147,81.99123622059535,33.45010362607326,77.57391846704556,22.96719019583928
116,PAK,57.41478681695843,0.0,1.3316147132318656,31.349402176500035,25.86241199195346,63.43446916749481,4.701838601442688,17.734613022118854,0.45554101134263875,34.36532889207782,25.0,1.6386745385856796,47.166515481088744,79.14633191074388,4.617260254580561,0.151150714084888,0.8550866467341874,29.049911038992914,80.5710144134544,68.908,26.22945564806298,57.84420358940002,63.51544875113041,90.42917168893435,44.08073759852861,38.72062289838039,99.9873018719652,27.0181393062239
117,PAN,68.68831449301214,0.0018844450368875156,8.143213547590216,18.334952946504526,40.22219611230732,43.3430143152799,0.642636219370889,2.1061532504841303,0.8759131601050842,32.16738436545102,58.826484680175795,0.9107593379400728,30.879807819355864,21.31374148360619,7.349519084119387,0.6706302891398637,0.27716847428328273,9.952841930253575,65.5272868130203,53.584,62.38177200159021,87.47378984451882,97.24436356438127,81.93102492129445,82.41231430444452,47.31492018855285,84.63220403969146,21.22044157263566
118,PNG,41.19044526100237,0.0,40.94986765953641,38.214108188995674,26.713445005560416,75.94008844199188,1.7025793343600708,35.86720857563811,43.94618701249169,1.4541539584066288,27.500000000000004,6.539561081464805,29.790925488129076,12.78547136881035,20.64824073581721,8.753439711807642,22.792083282804175,2.589608026661219,96.9156744959026,47.609,27.4088471471398,17.43117237783042,4.986003795620718,78.424761010892,63.21946182555065,25.57700782624381,84.44633810947475,21.61141525626919
119,PRY,38.69282700272478,0.0,0.1721937172144472,0.1025633221923635,34.9863878966498,35.38336746600268,3.158979306590305,14.668714651571912,0.19795979058965293,6.87310643465587,48.33333333333335,8.67392577119397,12.265810346204631,32.88242249762584,17.358505540803467,2.435399430762249,2.98549774856349,41.97990174577157,48.84578155350555,40.26,34.63375232138014,21.88450820507859,5.498300592633313,72.82076569528537,36.88313877077522,32.89164353334815,81.43686491774908,21.92646898827321
120,PER,42.07526246319972,0.07220399930811114,5.587858751850513,21.59273830387203,42.39473789538283,39.34866742636401,7.090106640011168,4.101151903482432,32.76648528635931,15.078601249552337,65.75342496236165,3.1218708785857174,36.454381494378225,52.208910077618995,5.852807922104797,3.3406377569127303,3.2709517244559048,27.025903654708184,85.07289670437326,33.287,40.06095133609381,18.40522343046678,4.793092428733416,69.28337919424287,73.75395316432729,32.84350038262245,80.73137761623887,25.51888461607199
121,PHL,44.70777766624032,0.10106576276780939,1.252261134724253,45.91600299998084,41.27448196564037,48.85609492188409,2.53298586206618,7.681036696674148,2.4575265238044675,26.3561584204999,61.66666666666665,0.6812941411095434,39.05739787968635,68.29452530428422,5.281250721491062,0.12107688846795717,0.2458089678565075,34.85918629891208,41.83251627707216,56.808,32.77666781017786,33.44466875033851,10.52525989071182,77.28787890391617,56.36915391009754,30.66127682495461,83.6337522172384,20.86334068872796
122,POL,42.16895892806556,0.6390847389309683,2.988009130272366,49.247637229766575,65.33602507764142,12.950455288865047,4.668748519432175,1.9303269083472776,18.974374658394726,70.25763842127832,71.66666666666666,0.6780152668218937,7.0531891428023865,27.495412853120648,7.420556265105646,0.8483331987167007,0.29585030489349495,36.060370369665954,60.56866073557207,51.662,32.89013289558443,16.19536361786447,3.515117458557597,62.35521033483621,71.0346872071916,33.82819574909985,82.94638867010555,25.09353441935032
